Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     400/400         test_all_ph2(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [14]
[32]     0.2    0.00    0.00     400         test_copy(ADS_set<val_t, 17ul> const&, std::set<val_t, std::less<val_t>, std::allocator<val_t> > const&) [32]
                0.00    0.00     400/2908        ADS_set<val_t, 17ul>::~ADS_set() [27]
                0.00    0.00    4117/2097385     ADS_set<val_t, 17ul>::insert(val_t const&) [8]
                0.00    0.00    4016/133424      std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::find(val_t const&) const [23]
                0.00    0.00    4016/2004016     ADS_set<val_t, 17ul>::count(val_t const&) const [10]
                0.00    0.00    4216/6580120     ADS_set<val_t, 17ul>::end() const [59]
                0.00    0.00     501/501         std::pair<std::_Rb_tree_iterator<val_t>, bool> std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_insert_unique<val_t>(val_t&&) [106]
                0.00    0.00     400/2908        ADS_set<val_t, 17ul>::ADS_set(unsigned long) [89]
                0.00    0.00     400/130491      ADS_set<val_t, 17ul>::begin() const [67]
                0.00    0.00     400/1100        bool operator!=<val_t, 17ul>(ADS_set<val_t, 17ul> const&, ADS_set<val_t, 17ul> const&) [95]
                0.00    0.00     400/1900        bool operator==<val_t, 17ul>(ADS_set<val_t, 17ul> const&, ADS_set<val_t, 17ul> const&) [91]
                0.00    0.00     400/1000        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [96]
                0.00    0.00     400/4704        sanity_check(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ADS_set<val_t, 17ul> const&, std::set<val_t, std::less<val_t>, std::allocator<val_t> > const&) [83]
                0.00    0.00     400/3921        std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_erase(std::_Rb_tree_node<val_t>*) [87]
                0.00    0.00     200/200         std::_Rb_tree_node<val_t>* std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_copy<std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node>(std::_Rb_tree_node<val_t> const*, std::_Rb_tree_node_base*, std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node&) [113]
-----------------------------------------------
                0.00    0.00     300/300         test_all_ph2(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [14]
[33]     0.1    0.00    0.00     300         test_insert(ADS_set<val_t, 17ul>&, std::set<val_t, std::less<val_t>, std::allocator<val_t> >&, unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [33]
                0.00    0.00   16500/2097385     ADS_set<val_t, 17ul>::insert(val_t const&) [8]
                0.00    0.00   16500/3203500     unsigned long std::uniform_int_distribution<unsigned long>::operator()<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&, std::uniform_int_distribution<unsigned long>::param_type const&) [17]
                0.00    0.00   16500/220887      operator<<(std::ostream&, val_t const&) [65]
                0.00    0.00   16500/90862       std::pair<std::_Rb_tree_iterator<val_t>, bool> std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_insert_unique<val_t const&>(val_t const&) [69]
                0.00    0.00   16500/123862      bool it_equal<ADS_set<val_t, 17ul>, ADS_set<val_t, 17ul>::Iterator, std::set<val_t, std::less<val_t>, std::allocator<val_t> >, std::_Rb_tree_const_iterator<val_t> >(ADS_set<val_t, 17ul> const&, ADS_set<val_t, 17ul>::Iterator const&, std::set<val_t, std::less<val_t>, std::allocator<val_t> > const&, std::_Rb_tree_const_iterator<val_t> const&) [68]
                0.00    0.00     300/4904        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
                0.00    0.00     300/4704        sanity_check(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ADS_set<val_t, 17ul> const&, std::set<val_t, std::less<val_t>, std::allocator<val_t> > const&) [83]
-----------------------------------------------
                0.00    0.00     100/200         test_all_ph1(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [20]
                0.00    0.00     100/200         test_all_ph2(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [14]
[34]     0.1    0.00    0.00     200         test_range_constructor3(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [34]
                0.00    0.00   11600/2199032     ADS_set<val_t, 17ul>::insert1(val_t) <cycle 1> [12]
                0.00    0.00     200/2908        ADS_set<val_t, 17ul>::~ADS_set() [27]
                0.00    0.00   11000/3203500     unsigned long std::uniform_int_distribution<unsigned long>::operator()<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&, std::uniform_int_distribution<unsigned long>::param_type const&) [17]
                0.00    0.00     600/2097385     ADS_set<val_t, 17ul>::insert(val_t const&) [8]
                0.00    0.00   12200/65134       std::_Rb_tree_iterator<val_t> std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_insert_unique_<val_t&, std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node>(std::_Rb_tree_const_iterator<val_t>, val_t&, std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node&) [71]
                0.00    0.00   11600/220887      operator<<(std::ostream&, val_t const&) [65]
                0.00    0.00     200/2500        std::vector<val_t, std::allocator<val_t> >::reserve(unsigned long) [90]
                0.00    0.00     200/2908        ADS_set<val_t, 17ul>::ADS_set(unsigned long) [89]
                0.00    0.00     200/4904        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
                0.00    0.00     200/4704        sanity_check(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ADS_set<val_t, 17ul> const&, std::set<val_t, std::less<val_t>, std::allocator<val_t> > const&) [83]
                0.00    0.00     200/3921        std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_erase(std::_Rb_tree_node<val_t>*) [87]
-----------------------------------------------
                0.00    0.00     100/200         test_all_ph1(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [20]
                0.00    0.00     100/200         test_all_ph2(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [14]
[35]     0.1    0.00    0.00     200         test_initlist_constructor3(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [35]
                0.00    0.00   11000/2199032     ADS_set<val_t, 17ul>::insert1(val_t) <cycle 1> [12]
                0.00    0.00     200/2908        ADS_set<val_t, 17ul>::~ADS_set() [27]
                0.00    0.00   11000/3203500     unsigned long std::uniform_int_distribution<unsigned long>::operator()<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&, std::uniform_int_distribution<unsigned long>::param_type const&) [17]
                0.00    0.00     600/2097385     ADS_set<val_t, 17ul>::insert(val_t const&) [8]
                0.00    0.00   11600/220887      operator<<(std::ostream&, val_t const&) [65]
                0.00    0.00   11000/65134       std::_Rb_tree_iterator<val_t> std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_insert_unique_<val_t&, std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node>(std::_Rb_tree_const_iterator<val_t>, val_t&, std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node&) [71]
                0.00    0.00    1400/1590        void std::vector<val_t, std::allocator<val_t> >::_M_realloc_insert<val_t const&>(__gnu_cxx::__normal_iterator<val_t*, std::vector<val_t, std::allocator<val_t> > >, val_t const&) [92]
                0.00    0.00     600/3806        std::_Rb_tree_iterator<val_t> std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_insert_unique_<val_t const&, std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node>(std::_Rb_tree_const_iterator<val_t>, val_t const&, std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_Alloc_node&) [88]
                0.00    0.00     200/2908        ADS_set<val_t, 17ul>::ADS_set(unsigned long) [89]
                0.00    0.00     200/4904        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [82]
                0.00    0.00     200/4704        sanity_check(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ADS_set<val_t, 17ul> const&, std::set<val_t, std::less<val_t>, std::allocator<val_t> > const&) [83]
                0.00    0.00     200/3921        std::_Rb_tree<val_t, val_t, std::_Identity<val_t>, std::less<val_t>, std::allocator<val_t> >::_M_erase(std::_Rb_tree_node<val_t>*) [87]
-----------------------------------------------
                0.00    0.00     200/200         test_all_ph2(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [14]
[36]     0.1    0.00    0.00     200         test_assign(ADS_set<val_t, 17ul> const&, std::set<val_t, std::less<val_t>, std::allocator<val_t> > const&) [36]
                0.00    0.00     400/2908        ADS_set<val_t, 17ul>::~ADS_set() [27]
                0.00    0.00     600/2097385     ADS_set<val_t, 17ul>::insert(val_t const&) [8]
                0.00    0.00     400/500         ADS_set<val_t, 17ul>::operator=(ADS_set<val_t, 17ul> const&) [43]
                0.00    0.00     400/2908        ADS_set<val_t, 17ul>::ADS_set(unsigned long) [89]
                0.00    0.00     400/130491      ADS_set<val_t, 17ul>::begin() const [67]
                0.00    0.00     400/6580120     ADS_set<val_t, 17ul>::end() const [59]
                0.00    0.00     400/1100        bool operator!=<val_t, 17ul>(ADS_set<val_t, 17ul> const&, ADS_set<val_t, 17ul> const&) [95]
-----------------------------------------------
                0.00    0.00   16500/99000       test_insert_it_erase(ADS_set<val_t, 17ul>&, std::set<val_t, std::less<val_t>, std::allocator<val_t> >&, unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [38]
                0.00    0.00   82500/99000       test_insert_erase(ADS_set<val_t, 17ul>&, std::set<val_t, std::less<val_t>, std::allocator<val_t> >&, unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [28]
[37]     0.1    0.00    0.00   99000         double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [37]
                0.00    0.00   99000/3302501     std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::operator()() [18]
-----------------------------------------------
                0.00    0.00     300/300         test_all_ph2(unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [14]
[38]     0.1    0.00    0.00     300         test_insert_it_erase(ADS_set<val_t, 17ul>&, std::set<val_t, std::less<val_t>, std::allocator<val_t> >&, unsigned long, unsigned long, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&) [38]
